"Player Details","","","","","","Route Share","","","","","","","","","","","","","","","","","",""
"Rank","Name","Team","POS","G","Season","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","TM RTE %"
"102","Chig Okonkwo","TEN","TE","10","2025","76.5","70.7","57.8","56.7","54.8","59.1","53.8","51.2","57.7","","58.1","","","","","","","","59.4"
"103","Christian Kirk","HST","WR","6","2025","","","69.8","62.5","54.3","","","","70.2","44.9","55.3","","","","","","","","59.3"
"104","Brenton Strange","JAX","TE","5","2025","60.6","68.2","65.1","71.9","26.5","","","","","","","","","","","","","","59.1"
"105","Marquise Brown","KC","WR","10","2025","93.6","78.9","75.6","52.5","54.3","52.6","45.0","47.5","50.0","","34.7","","","","","","","","58.5"
"106","Chris Moore","WAS","WR","10","2025","18.9","","47.8","76.7","62.5","74.3","80.0","34.3","74.3","19.2","81.3","","","","","","","","57.8"
"107","Lil'Jordan Humphrey","NYG, DEN","WR","4","2025","","","","","","87.9","86.5","61.3","","","4.9","","","","","","","","57.7"
"108","Jonnu Smith","PIT","TE","10","2025","52.9","51.3","70.8","40.0","","71.0","77.1","56.4","41.0","67.6","48.5","","","","","","","","57.4"
"109","Parker Washington","JAX","WR","10","2025","12.1","22.7","65.1","81.3","26.5","36.0","77.2","","79.5","90.6","91.7","","","","","","","","57.0"
"110","Ray-Ray McCloud","ATL, NYG","WR","6","2025","76.6","25.0","60.0","35.7","","","","","87.2","34.9","","","","","","","","","56.6"
"111","Tez Johnson","TB","WR","9","2025","10.8","","21.2","27.3","42.1","84.0","74.1","92.6","","77.8","87.9","","","","","","","","56.3"
"112","Albert Okwuegbunam","LV","TE","1","2025","","","","","56.1","","","","","","","","","","","","","","56.1"
"113","Isaiah Likely","BLT","TE","7","2025","","","","47.5","42.9","80.0","","56.0","48.1","45.5","61.3","","","","","","","","55.8"
"114","Arian Smith","NYJ","WR","10","2025","12.0","61.3","72.3","45.7","61.1","75.9","88.6","36.8","","50.0","21.2","","","","","","","","55.4"
"115","Isaiah Bond","CLV","WR","9","2025","22.9","39.2","55.3","71.1","75.0","86.2","56.5","44.7","","","45.5","","","","","","","","55.4"
"116","Dont'e Thornton","LV","WR","9","2025","53.8","83.3","67.6","60.9","56.1","0.0","70.0","","","51.4","34.7","","","","","","","","54.1"
