"Player Details","","","","","","Target Share","","","","","","","","","","","","","","","","","",""
"Rank","Name","Team","POS","G","Season","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","TM TGT %"
"185","Jordan Whittington","LA","WR","10","2025","0.0","6.1","8.8","2.4","6.4","15.4","12.1","","0.0","0.0","3.6","","","","","","","","5.3"
"186","Austin Hooper","NE","TE","10","2025","2.2","13.0","8.1","5.6","0.0","3.8","8.3","8.3","3.4","3.2","","","","","","","","","5.2"
"187","Tanner Hudson","CIN","TE","6","2025","","","","0.0","0.0","11.1","","5.9","4.3","","7.5","","","","","","","","5.2"
"188","Tanner Conner","MIA","TE","9","2025","12.9","0.0","5.9","0.0","5.6","3.0","9.7","7.4","2.5","","","","","","","","","","5.2"
"189","Nick Westbrook-Ikhine","MIA","WR","11","2025","3.2","6.3","0.0","4.0","0.0","3.0","12.9","11.1","10.0","4.8","0.0","","","","","","","","5.2"
"190","Jared Wayne","HST","WR","1","2025","","","","","","","","5.1","","","","","","","","","","","5.1"
"191","Elijah Higgins","ARZ","TE","10","2025","6.9","8.0","2.9","0.0","6.3","4.5","2.8","","9.7","6.7","5.3","","","","","","","","5.1"
"192","Tre Harris","LAC","WR","11","2025","2.9","11.1","2.1","0.0","0.0","13.2","3.6","8.0","6.9","6.1","3.8","","","","","","","","4.9"
"193","Luke Musgrave","GB","TE","10","2025","4.5","6.5","0.0","2.3","","7.7","0.0","2.7","8.1","8.3","7.7","","","","","","","","4.8"
"194","Davis Allen","LA","TE","10","2025","6.9","3.0","2.9","2.4","4.3","7.7","3.0","","12.5","5.6","0.0","","","","","","","","4.7"
"195","Daniel Bellinger","NYG","TE","10","2025","2.7","0.0","3.1","4.8","10.0","0.0","12.1","4.2","","5.6","3.4","","","","","","","","4.7"
"196","Terrance Ferguson","LA","TE","7","2025","","0.0","","","2.1","0.0","9.1","","9.4","11.1","0.0","","","","","","","","4.7"
"197","Curtis Samuel","BUF","WR","6","2025","","","","4.5","6.5","","","0.0","3.8","2.5","10.0","","","","","","","","4.7"
"198","Braxton Berrios","HST","WR","4","2025","","","","","","","6.1","12.8","0.0","0.0","","","","","","","","","4.6"
"199","Jimmy Horn","CAR","WR","7","2025","","","","","10.0","8.0","6.3","4.2","5.0","0.0","0.0","","","","","","","","4.5"
"200","Brock Wright","DET","TE","10","2025","0.0","10.7","0.0","0.0","12.5","0.0","10.3","","2.7","0.0","10.8","","","","","","","","4.5"
"201","Devaughn Vele","NO","WR","9","2025","4.3","2.9","","0.0","6.3","0.0","0.0","9.8","0.0","10.7","","","","","","","","","4.3"
"202","Brycen Tremayne","CAR","WR","10","2025","0.0","7.3","8.3","11.1","3.3","0.0","0.0","0.0","5.0","","4.4","","","","","","","","4.3"
"203","Lucas Krull","DEN","TE","3","2025","5.0","0.0","8.0","","","","","","","","","","","","","","","","4.2"
"204","Jamari Thrash","CLV","WR","9","2025","2.2","2.1","8.3","0.0","3.0","3.8","11.1","8.6","","3.1","","","","","","","","","4.2"
"205","Nate Adkins","DEN","TE","6","2025","","","0.0","4.8","2.6","6.7","6.0","3.4","","","","","","","","","","","4.2"
"206","Tutu Atwell","LA","WR","6","2025","3.4","3.0","2.9","4.9","8.5","","0.0","","","","","","","","","","","","4.1"
"207","Johnny Mundt","JAX","TE","10","2025","3.2","0.0","2.5","3.2","4.0","4.8","8.3","","0.0","8.7","9.1","","","","","","","","4.1"
"208","Luke Schoonmaker","DAL","TE","10","2025","2.9","3.8","2.2","5.0","6.9","5.9","0.0","8.6","5.1","","0.0","","","","","","","","4.0"
"209","Marquez Valdes-Scantling","SF","WR","5","2025","0.0","2.6","2.4","","6.1","7.7","","","","","","","","","","","","","3.9"
"210","Jackson Hawes","BUF","TE","10","2025","2.2","3.7","3.6","4.5","0.0","0.0","","13.0","7.7","5.0","0.0","","","","","","","","3.7"
"211","Tip Reiman","ARZ","TE","4","2025","3.4","","8.6","0.0","3.1","","","","","","","","","","","","","","3.6"
"212","Arian Smith","NYJ","WR","10","2025","0.0","9.1","5.6","0.0","2.2","5.9","8.8","3.0","","0.0","0.0","","","","","","","","3.6"
"213","John Metchie","NYJ, PHI","WR","9","2025","0.0","4.5","3.1","8.3","0.0","0.0","","0.0","","9.1","11.1","","","","","","","","3.5"
"214","John Bates","WAS","TE","9","2025","0.0","0.0","","","3.8","0.0","3.1","3.3","18.2","9.1","0.0","","","","","","","","3.5"
"215","Charlie Kolar","BLT","TE","10","2025","0.0","0.0","10.7","0.0","5.0","0.0","","4.5","8.7","6.9","0.0","","","","","","","","3.4"
"216","Kyle Williams","NE","WR","11","2025","2.2","0.0","2.7","0.0","0.0","7.7","4.2","0.0","3.4","6.5","8.8","","","","","","","","3.4"
"217","Isaiah Williams","NYJ","WR","8","2025","","0.0","0.0","0.0","","0.0","0.0","12.1","","9.1","7.4","","","","","","","","3.4"
"218","Mecole Hardman","BUF","WR","1","2025","","","","","","","","","","","3.3","","","","","","","","3.3"
"219","Jacoby Jones","WAS","WR","1","2025","","","","","","","","","","","3.3","","","","","","","","3.3"
"220","Keleki Latu","BUF","TE","1","2025","","","","","","","","","","","3.3","","","","","","","","3.3"
"221","KhaDarel Hodge","ATL","WR","9","2025","2.4","0.0","0.0","","","0.0","0.0","25.8","0.0","0.0","3.3","","","","","","","","3.3"
"222","James Mitchell","CAR","TE","3","2025","","","","5.6","3.3","0.0","","","","","","","","","","","","","3.3"
"223","Tim Patrick","JAX","WR","9","2025","0.0","2.4","2.5","3.2","4.0","2.4","2.1","","","0.0","18.2","","","","","","","","3.3"
"224","Grant Calcaterra","PHI","TE","8","2025","0.0","9.1","0.0","8.3","5.3","","","0.0","","3.8","0.0","","","","","","","","3.3"
"225","Will Dissly","LAC","TE","4","2025","2.9","3.7","","","","5.3","1.8","","","","","","","","","","","","3.2"
"226","Tyler Conklin","LAC","TE","8","2025","5.9","0.0","4.3","2.4","9.1","0.0","","0.0","","3.0","","","","","","","","","3.2"
"227","Savion Williams","GB","WR","10","2025","4.5","0.0","0.0","7.0","","0.0","0.0","2.7","5.4","5.6","3.8","","","","","","","","3.2"
"228","Jack Bech","LV","WR","10","2025","2.9","0.0","3.4","0.0","11.1","0.0","11.1","","0.0","3.7","2.4","","","","","","","","3.2"
"229","Jordan Watkins","SF","WR","3","2025","","","","","","","","6.3","4.2","0.0","","","","","","","","","3.2"
"230","Mitchell Evans","CAR","TE","11","2025","0.0","1.8","4.2","8.3","3.3","4.0","6.3","0.0","0.0","0.0","4.4","","","","","","","","3.1"
"231","Adam Trautman","DEN","TE","11","2025","2.5","10.0","0.0","7.1","2.6","0.0","0.0","0.0","5.4","3.6","2.6","","","","","","","","3.1"
"232","Josh Oliver","MIN","TE","8","2025","5.0","0.0","4.2","0.0","8.6","","2.4","0.0","","","3.1","","","","","","","","2.8"
"233","Tylan Wallace","BLT","WR","10","2025","0.0","6.9","3.6","6.1","0.0","0.0","","4.5","0.0","0.0","4.0","","","","","","","","2.7"
"234","Xavier Smith","LA","WR","10","2025","3.4","0.0","0.0","0.0","0.0","0.0","9.1","","9.4","2.8","3.6","","","","","","","","2.7"
"235","Luke Farrell","SF","TE","11","2025","2.9","5.1","0.0","5.3","2.0","0.0","3.8","0.0","4.2","5.1","0.0","","","","","","","","2.6"
"236","Foster Moreau","NO","TE","6","2025","","","","","0.0","3.8","0.0","2.0","0.0","10.7","","","","","","","","","2.6"
"237","Isaac TeSlaa","DET","WR","10","2025","2.6","3.6","7.1","0.0","4.2","0.0","3.4","","0.0","2.9","2.7","","","","","","","","2.6"
"238","Malachi Corley","CLV","WR","6","2025","","","","","0.0","0.0","11.1","0.0","","3.1","7.7","","","","","","","","2.6"
"239","Gage Larvadain","CLV","WR","6","2025","","","","","0.0","5.8","5.6","0.0","","0.0","3.8","","","","","","","","2.6"
"240","Tay Martin","WAS","WR","3","2025","","","","3.7","3.8","0.0","","","","","","","","","","","","","2.5"
"241","Mo Alie-Cox","IND","TE","10","2025","3.4","2.9","0.0","0.0","0.0","6.7","5.9","0.0","2.0","3.8","","","","","","","","","2.5"
"242","Kevin Austin","NO","WR","1","2025","","","2.4","","","","","","","","","","","","","","","","2.4"
"243","David Sills","ATL","WR","10","2025","0.0","0.0","4.7","0.0","","0.0","0.0","9.7","2.7","3.6","3.3","","","","","","","","2.4"
"244","Xavier Weaver","ARZ","WR","4","2025","","","","2.4","","","0.0","","0.0","","5.3","","","","","","","","2.4"
"245","Ashton Dulin","IND","WR","9","2025","0.0","0.0","0.0","3.0","15.6","0.0","","3.2","0.0","0.0","","","","","","","","","2.4"
"246","Mason Kinsey","TEN","WR","4","2025","","","","","","","0.0","0.0","0.0","","8.1","","","","","","","","2.3"
"247","Devontez Walker","BLT","WR","5","2025","","6.9","3.6","0.0","0.0","","","","","","0.0","","","","","","","","2.2"
"248","Malik Heath","GB","WR","9","2025","0.0","3.2","0.0","2.3","","0.0","0.0","8.1","2.7","0.0","","","","","","","","","2.1"
"249","Beaux Collins","NYG","WR","9","2025","0.0","0.0","0.0","0.0","7.5","0.0","3.0","8.3","0.0","","","","","","","","","","2.1"
"250","Dee Eskridge","MIA","WR","9","2025","6.5","3.1","0.0","0.0","0.0","0.0","6.5","0.0","2.5","","","","","","","","","","2.1"
"251","Taysom Hill","NO","TE","6","2025","","","","","0.0","0.0","6.3","2.0","0.0","3.6","","","","","","","","","2.1"
"252","Harrison Bryant","HST","TE","8","2025","","4.2","0.0","0.0","6.5","","0.0","2.6","5.0","0.0","","","","","","","","","2.0"
"253","KeAndre Lambert-Smith","LAC","WR","6","2025","2.9","0.0","","0.0","0.0","5.3","","","3.4","","","","","","","","","","2.0"
"254","Cody White","SEA","WR","4","2025","0.0","","","","","","","","8.3","0.0","0.0","","","","","","","","1.9"
"255","John FitzPatrick","GB","TE","10","2025","4.5","0.0","8.0","0.0","","0.0","3.4","2.7","0.0","0.0","3.8","","","","","","","","1.9"
"256","Ian Thomas","LV","TE","10","2025","0.0","0.0","0.0","0.0","8.3","4.3","0.0","","2.6","0.0","2.4","","","","","","","","1.9"
"257","Jack Stoll","NO","TE","9","2025","0.0","0.0","7.3","3.6","0.0","0.0","3.1","2.0","0.0","","","","","","","","","","1.9"
"258","Cedrick Wilson","MIA","WR","4","2025","","","","","","","","3.7","2.5","0.0","0.0","","","","","","","","1.9"
"259","Kameron Johnson","TB","WR","10","2025","0.0","0.0","0.0","0.0","0.0","17.4","2.0","0.0","","2.3","0.0","","","","","","","","1.8"
"260","Andre Baccellia","ARZ","WR","1","2025","","","","","","","","","","","1.8","","","","","","","","1.8"
"261","Tahj Washington","MIA","WR","4","2025","","","","","0.0","","","","5.0","0.0","0.0","","","","","","","","1.7"
"262","Bryce Oliver","TEN","WR","2","2025","3.6","0.0","","","","","","","","","","","","","","","","","1.6"
"263","Josh Whyle","GB","TE","2","2025","","","","","","","","","","0.0","3.8","","","","","","","","1.6"
"264","Mitchell Tinsley","CIN","WR","10","2025","0.0","2.2","3.7","8.0","0.0","0.0","0.0","0.0","4.3","","0.0","","","","","","","","1.6"
"265","Drew Sample","CIN","TE","10","2025","0.0","2.2","7.4","0.0","2.5","4.4","0.0","0.0","0.0","","0.0","","","","","","","","1.6"
"266","Zaire Mitchell-Paden","NO, BLT","TE","7","2025","0.0","3.4","0.0","0.0","5.0","0.0","","","","3.6","","","","","","","","","1.6"
"267","Skyy Moore","SF","WR","11","2025","0.0","0.0","2.4","2.6","0.0","0.0","3.8","3.1","4.2","2.6","0.0","","","","","","","","1.5"
"268","Michael Bandy","DEN","WR","2","2025","","","","","","","","","2.7","0.0","","","","","","","","","1.5"
"269","Brenden Bates","CLV, HST","TE","4","2025","","","","0.0","6.5","","0.0","","","","0.0","","","","","","","","1.5"
"270","Kylen Granson","PHI","TE","10","2025","4.3","4.5","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","7.1","","","","","","","","1.5"
"271","Brevyn Spann-Ford","DAL","TE","10","2025","2.9","1.9","0.0","0.0","0.0","2.9","0.0","2.9","0.0","","3.0","","","","","","","","1.3"
"272","Nick Kallerup","SEA","TE","3","2025","","","","","","","","","0.0","8.3","0.0","","","","","","","","1.3"
"273","Konata Mumpfield","LA","WR","10","2025","0.0","0.0","0.0","0.0","0.0","7.7","3.0","","0.0","2.8","0.0","","","","","","","","1.2"
"274","Ryan Miller","TB","WR","10","2025","3.1","2.6","3.4","0.0","0.0","0.0","2.0","0.0","","0.0","0.0","","","","","","","","1.2"
"275","Jake Bobo","SEA","WR","6","2025","","0.0","0.0","3.8","0.0","0.0","3.1","","","","","","","","","","","","1.2"
"276","Dareke Young","SEA","WR","6","2025","","0.0","4.8","0.0","2.9","0.0","0.0","","","","","","","","","","","","1.2"
"277","Trent Sherfield","DEN","WR","10","2025","2.5","3.3","0.0","0.0","5.1","0.0","0.0","0.0","0.0","0.0","","","","","","","","","1.1"
"278","Quintin Morris","JAX","TE","6","2025","","0.0","","0.0","0.0","0.0","","","","0.0","9.1","","","","","","","","1.1"
"279","Ben Sinnott","WAS","TE","10","2025","0.0","2.4","0.0","0.0","0.0","0.0","0.0","3.3","0.0","4.5","","","","","","","","","1.1"
"280","Tim Jones","JAX, MIN","WR","4","2025","0.0","0.0","","","","","","","2.9","0.0","","","","","","","","","1.0"
"281","Cam Grandy","CIN","TE","3","2025","","","3.7","0.0","","","0.0","","","","","","","","","","","","1.0"
"282","Ben Skowronek","PIT","WR","10","2025","3.3","0.0","0.0","4.5","","0.0","0.0","2.8","0.0","0.0","0.0","","","","","","","","1.0"
"283","Connor Heyward","PIT","TE","10","2025","0.0","2.9","0.0","0.0","","3.3","2.9","0.0","0.0","0.0","0.0","","","","","","","","1.0"
"284","Scott Miller","PIT","WR","7","2025","0.0","0.0","0.0","4.5","","0.0","2.9","","","","0.0","","","","","","","","1.0"
"285","Tucker Fisk","LAC","TE","9","2025","","","0.0","2.4","0.0","0.0","0.0","0.0","3.4","3.0","0.0","","","","","","","","0.9"
"286","Durham Smythe","CHI","TE","10","2025","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","9.4","","","","","","","","0.9"
"287","Devin Duvernay","CHI","WR","10","2025","0.0","0.0","0.0","0.0","","0.0","0.0","7.9","0.0","0.0","0.0","","","","","","","","0.9"
"288","Blake Whiteheart","CLV","TE","9","2025","0.0","0.0","0.0","2.9","0.0","1.9","5.6","0.0","","0.0","","","","","","","","","0.9"
"289","Gunner Olszewski","NYG","WR","11","2025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.0","5.6","0.0","","","","","","","","0.9"
"290","Ben Yurosek","MIN","TE","8","2025","0.0","0.0","0.0","","","","0.0","6.5","0.0","0.0","0.0","","","","","","","","0.8"
"291","Xavier Gipson","PHI, NYJ","WR","5","2025","0.0","","","","","","0.0","5.0","","0.0","0.0","","","","","","","","0.8"
"292","Carter Runyon","LV","TE","4","2025","","","","","0.0","0.0","5.6","","","","0.0","","","","","","","","0.8"
"293","Alex Bachman","LV","WR","8","2025","2.9","0.0","0.0","","2.8","0.0","0.0","","0.0","0.0","","","","","","","","","0.8"
"294","Mason Tipton","NO","WR","8","2025","","","0.0","0.0","0.0","0.0","3.1","2.0","0.0","0.0","","","","","","","","","0.8"
"295","Derius Davis","LAC","WR","8","2025","0.0","0.0","0.0","","","","0.0","0.0","0.0","3.0","3.8","","","","","","","","0.7"
"296","David Moore","CAR","WR","4","2025","0.0","0.0","4.2","0.0","","","","","","","","","","","","","","","0.7"
"297","Charlie Woerner","ATL","TE","10","2025","0.0","0.0","2.3","0.0","","0.0","0.0","0.0","0.0","3.6","0.0","","","","","","","","0.6"
"298","Payne Durham","TB","TE","10","2025","0.0","2.6","0.0","0.0","0.0","0.0","0.0","0.0","","2.3","0.0","","","","","","","","0.6"
"299","Jason Brownlee","KC","WR","5","2025","2.6","0.0","0.0","","0.0","0.0","","","","","","","","","","","","","0.6"
"300","Eric Saubert","SEA","TE","7","2025","0.0","0.0","4.8","0.0","0.0","0.0","0.0","","","","","","","","","","","","0.5"
"301","Brayden Willis","SF","TE","5","2025","","2.6","0.0","0.0","0.0","0.0","","","","","","","","","","","","","0.5"
"302","Ross Dwelley","DET","TE","7","2025","","","0.0","0.0","0.0","0.0","0.0","","","2.9","0.0","","","","","","","","0.5"
"303","Anthony Gould","IND","WR","8","2025","0.0","0.0","0.0","0.0","0.0","0.0","2.9","0.0","","","","","","","","","","","0.4"
"304","Tai Felton","MIN","WR","8","2025","0.0","","4.2","0.0","0.0","","0.0","0.0","0.0","","0.0","","","","","","","","0.4"
"305","Colson Yankoff","WAS","TE","9","2025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","3.3","","","","","","","","0.4"
"306","David Martin-Robinson","TEN","TE","8","2025","0.0","","0.0","","0.0","2.6","0.0","0.0","0.0","","0.0","","","","","","","","0.4"
"307","Andrew Ogletree","IND","TE","10","2025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.2","0.0","0.0","","","","","","","","","0.3"
"308","Chris Manhertz","NYG","TE","11","2025","0.0","0.0","3.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","0.3"
"309","Nikko Remigio","KC","WR","10","2025","0.0","3.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","0.3"
"310","Robert Tonyan","KC","TE","10","2025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","2.2","","","","","","","","0.3"
"311","Teagan Quitoriano","ATL","TE","8","2025","0.0","0.0","0.0","0.0","","0.0","","0.0","","0.0","0.0","","","","","","","","0.0"
"312","Dylan Drummond","ATL","WR","2","2025","","","","","","","","0.0","0.0","","","","","","","","","","0.0"
"313","Myles Price","MIN","WR","10","2025","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","0.0","0.0","0.0","","","","","","","","0.0"
"314","Jelani Woods","NYJ","TE","1","2025","","","","","","","","0.0","","","","","","","","","","","0.0"
"315","Charlie Jones","CIN","WR","10","2025","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","","","","","","","","0.0"
"316","Thomas Fidone","NYG","TE","2","2025","","","","","","","0.0","","0.0","","","","","","","","","","0.0"
"317","Feleipe Franks","ATL","TE","7","2025","0.0","","","0.0","","0.0","","0.0","0.0","0.0","0.0","","","","","","","","0.0"
"318","Cameron Latu","PHI","TE","9","2025","","0.0","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","","","","","","","","0.0"
"319","Stephen Carlson","CHI","TE","2","2025","","","","0.0","","","","0.0","","","","","","","","","","","0.0"
"320","Marcedes Lewis","DEN","TE","3","2025","","","","","","","","","0.0","0.0","0.0","","","","","","","","0.0"
"321","Jalen Cropper","DAL","WR","3","2025","","","","0.0","0.0","0.0","","","","","","","","","","","","","0.0"
"322","Josiah Deguara","ARZ","TE","5","2025","","0.0","","","","","0.0","","0.0","0.0","0.0","","","","","","","","0.0"
"323","Deven Thompkins","ATL","WR","1","2025","","","","","","0.0","","","","","","","","","","","","","0.0"
"324","DeAndre Carter","CLV","WR","4","2025","0.0","0.0","0.0","0.0","","","","","","","","","","","","","","","0.0"
"325","Dalevon Campbell","CAR","WR","2","2025","","","0.0","0.0","","","","","","","","","","","","","","","0.0"
"326","Shane Zylstra","DET","TE","1","2025","0.0","","","","","","","","","","","","","","","","","","0.0"
"327","Nick Vannett","MIN","TE","3","2025","","","","0.0","0.0","","","","0.0","","","","","","","","","","0.0"
"328","Dan Chisena","CAR","WR","1","2025","","","","","","","","","","0.0","","","","","","","","","0.0"
"329","Travis Vokolek","ARZ","TE","3","2025","0.0","0.0","","","0.0","","","","","","","","","","","","","","0.0"
"330","Ko Kieft","TB","TE","3","2025","0.0","0.0","0.0","","","","","","","","","","","","","","","","0.0"
"331","Jalen Royals","KC","WR","4","2025","","","","0.0","0.0","0.0","0.0","","","","","","","","","","","","0.0"
"332","E.J. Jenkins","PHI","TE","1","2025","","","","","","","0.0","","","","","","","","","","","","0.0"
"333","Devin Culp","TB","TE","7","2025","","","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","","","","","","","","0.0"
"334","Hayden Rucci","MIA","TE","4","2025","","","","","","","","0.0","0.0","0.0","0.0","","","","","","","","0.0"
"335","Moliki Matavao","NO","TE","3","2025","0.0","0.0","","0.0","","","","","","","","","","","","","","","0.0"
"336","James Proche","TEN","WR","2","2025","","","","","","","","0.0","0.0","","","","","","","","","","0.0"
"337","Jackson Meeks","DET","WR","2","2025","","","","0.0","","","","","","","0.0","","","","","","","","0.0"
"338","Pharaoh Brown","ARZ","TE","1","2025","","","","","","","","","","","0.0","","","","","","","","0.0"
"339","Kaden Davis","CLV","WR","2","2025","","","0.0","","","","","","","","0.0","","","","","","","","0.0"
"340","Jamal Agnew","ATL","WR","8","2025","0.0","","","0.0","","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","0.0"
"341","Laquon Treadwell","IND","WR","2","2025","","","","","","","0.0","","","0.0","","","","","","","","","0.0"
"342","Dalen Cambre","NYG","WR","1","2025","","","","","","","","","","","0.0","","","","","","","","0.0"
"343","Justin Shorter","LV","WR","5","2025","0.0","","0.0","0.0","","0.0","0.0","","","","","","","","","","","","0.0"
"344","Jahdae Walker","CHI","WR","3","2025","","","","0.0","","","","0.0","0.0","","","","","","","","","","0.0"
"345","Treyton Welch","NO","TE","1","2025","","","0.0","","","","","","","","","","","","","","","","0.0"
"346","Dante Pettis","NO","WR","1","2025","","","","","","","","","","0.0","","","","","","","","","0.0"
"347","Princeton Fant","DAL","TE","1","2025","","","","","","","","","0.0","","","","","","","","","","0.0"
"348","Stone Smartt","NYJ","TE","2","2025","","","","","","0.0","","","","0.0","","","","","","","","","0.0"
"349","Brandon Smith","NYJ","WR","1","2025","","","","","","","","0.0","","","","","","","","","","","0.0"
"350","Will Mallory","IND","TE","1","2025","","","","","0.0","","","","","","","","","","","","","","0.0"
"351","Darius Cooper","PHI","WR","6","2025","0.0","0.0","0.0","","","","","0.0","","0.0","0.0","","","","","","","","0.0"
"352","Ke'Shawn Williams","PIT","WR","6","2025","","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","","","","","","","0.0"
"353","Dominic Lovett","DET","WR","7","2025","","0.0","0.0","0.0","0.0","0.0","","","","0.0","0.0","","","","","","","","0.0"
"354","Jalen Brooks","DAL","WR","1","2025","","","","","0.0","","","","","","","","","","","","","","0.0"
"355","Efton Chism","NE","WR","5","2025","","","","","","0.0","0.0","","0.0","0.0","0.0","","","","","","","","0.0"
"356","Ja'Corey Brooks","WAS","WR","1","2025","","","","","","0.0","","","","","","","","","","","","","0.0"
"357","Shedrick Jackson","LV","WR","1","2025","","","","","","","0.0","","","","","","","","","","","","0.0"
"358","Simi Fehoko","ARZ","WR","7","2025","","","0.0","0.0","0.0","0.0","0.0","","0.0","0.0","","","","","","","","","0.0"
"359","LaJohntay Wester","BLT","WR","9","2025","0.0","0.0","0.0","0.0","0.0","0.0","","","0.0","0.0","0.0","","","","","","","","0.0"
"360","Malik Turner","SF","WR","3","2025","","","0.0","","0.0","","0.0","","","","","","","","","","","","0.0"
"361","Russell Gage","SF","WR","1","2025","0.0","","","","","","","","","","","","","","","","","","0.0"
"362","Parris Campbell","DAL","WR","1","2025","","","","","","0.0","","","","","","","","","","","","","0.0"
"363","Ricky White","SEA","WR","2","2025","","","","","","","","","0.0","0.0","","","","","","","","","0.0"
"364","Ben Sims","GB, MIN","TE","2","2025","","","","","","0.0","","","","0.0","","","","","","","","","0.0"

"Rank","Rank, Most to Least"
"Name","Full name of the player or team"
"Team","Team(s) played for"
"POS","Player Position"
"G","Games Played"
"W1","Week 1"
"W2","Week 2"
"W3","Week 3"
"W4","Week 4"
"W5","Week 5"
"W6","Week 6"
"W7","Week 7"
"W8","Week 8"
"W9","Week 9"
"W10","Week 10"
"W11","Week 11"
"W12","Week 12"
"W13","Week 13"
"W14","Week 14"
"W15","Week 15"
"W16","Week 16"
"W17","Week 17"
"W18","Week 18"
"TM TGT %","Team Target Share"
